resturant,address,rate,rate_count,food,avg_price_for_two,rate_ratio,sector,fod,continental,italian,chicken,desserts,north indian,asian,japanese,fast food,sandwich,bbq,south indian,street food,bakery,cafe,seafood,european,pizza,burger,chinese,ice cream,wraps,biryani,momos,mexican,american,rajasthani,image
Latest Recipe -  Le Meridien Gurgaon,"Le Meridien Gurgaon, MG Road, Gurgaon",4.2,736.0,"north indian,asian,continental,italian",3500.0,55.59856113246097,Le Meridien Gurgaon,"north indian,asian,continental,italian",1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/3/20379233/2caa611ccd062b92249af2f32a4dea65_featured_v2.jpg
Dhaba - Estd 1986 Delhi,"Ambience Mall, DLF Phase 3, Gurgaon",4.4,3893.0,"north indian,mughlai,desserts,beverages",1800.0,130.87856967433592,DLF Phase Phase,"north indian,chicken,desserts,cafe",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/2/308022/8252b7166113ca06dcdd3ec69764375e_featured_v2.jpg
Adda By Striker,"Main Market, Sector 29, Gurgaon",4.3,3643.0,"north indian,mughlai,chinese,pizza,mexican,momos,desserts,beverages",1700.0,125.15949824124417,Sector 29,"north indian,chicken,chinese,pizza,mexican,momos,desserts,cafe",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/8/18291198/61400b1cd420a594db38a5f3c3bf9813_featured_v2.jpg
Chili's Grill & Bar,"Cyber Hub, DLF Cyber City, Gurgaon",4.6,2007.0,"mexican,pizza,pasta,salad,burger,seafood,desserts,beverages",2500.0,96.08433795369564,DLF Phase Phase,"mexican,pizza,italian,burger,seafood,desserts,cafe",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/7/18416827/66e679827c23ac5253cb39e3a0f04ad8_featured_v2.jpg
Grotto,"DLF Galleria, DLF Phase 4, Gurgaon",4.6,668.0,"cafe,pizza,italian,coffee,beverages",850.0,55.432842250781256,DLF Phase Phase,"cafe,pizza,italian,cafe,cafe",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/6/5046/a762f0249216e797a52375c872c03da2_featured_v2.jpg
Retro House," ILD Trade Centre Mall, Sohna Road, Gurgaon",4.4,171.0,"bar food,asian,continental,italian,mexican,north indian,beverages",1900.0,27.429910681589902,ILD Trade Centre Mall,"asian,continental,italian,mexican,north indian,cafe",1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/5/20504225/f3736730661e7787a7a4f5c771fc06b9_featured_v2.jpg
Gulati,"Mega Mall, DLF Phase 1, Gurgaon",3.7,38.0,"north indian,mughlai,chinese,kebab,biryani,desserts,beverages",2200.0,11.85748708622531,DLF Phase Phase,"north indian,chicken,chinese,chicken,biryani,desserts,cafe",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/5/20504225/f3736730661e7787a7a4f5c771fc06b9_featured_v2.jpg
Getafix,"Cross Point Mall, DLF Phase 4, Gurgaon",4.4,1284.0,"cafe,italian,pizza,burger,desserts",1700.0,75.16382108434883,DLF Phase Phase,"cafe,italian,pizza,burger,desserts",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/5/19320335/1d403dab649727f31cb5069670546642_featured_v2.jpg
Ji Memsaab,"Eros City Square Mall, Sector 49, Gurgaon",4.7,638.0,"north indian,chinese,mughlai,continental,pizza,italian,desserts",1400.0,54.75947406613764,Sector 49,"north indian,chinese,chicken,continental,pizza,italian,desserts",1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/5/19357095/dab7df70e2f4a57a8efa61d9cd0b0bc3_featured_v2.jpg
Whisky Samba,"DLF Horizon Center, Gurgaon",4.3,1511.0,"asian,sushi,japanese,seafood,modern indian,finger food,beverages,desserts",5000.0,80.60583105458315,DLF Phase Phase,"asian,japanese,japanese,seafood,cafe,desserts",0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/6/20293756/b89a070343ddeaaacba6c07b40f95b62_featured_v2.jpg
The Barbeque Company,"Sector 29, Gurgaon",4.1,3657.0,"bbq,north indian,chinese,salad,fast food,desserts",1700.0,122.44876479572996,Sector 29,"bbq,north indian,chinese,fast food,desserts",0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/3/20698823/7f51b6a023d77e9105677702586eb1a5_featured_v2.jpg
Pirates Of Grill,"MGF Mega City Mall, MG Road, Gurgaon",4.4,7771.0,"north indian,mughlai,salad,oriental,desserts",3000.0,184.91187090070773,MGF Mega City Mall,"north indian,chicken,asian,desserts",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/6/5046/a762f0249216e797a52375c872c03da2_featured_v2.jpg
Carnatic Cafe,Sector 15,4.4,1113.0,"south indian,beverages",700.0,69.97999714204053,Sector 15,"south indian,cafe",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/3/20522803/ca6af8652dc665a98c18c21fce87f583_featured_v2.jpg
Paul,"DLF Horizon Center, Gurgaon",4.1,341.0,"cafe,coffee,pizza,fast food,salad,european,desserts,beverages",2000.0,37.39117542950476,DLF Phase Phase,"cafe,cafe,pizza,fast food,continental,desserts,cafe",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/3/20522803/ca6af8652dc665a98c18c21fce87f583_featured_v2.jpg
Daryaganj - By The Inventors Of Butter Chicken And Dal Makhani,"Sector 66, Gurgaon",4.2,101.0,"north indian,mughlai,biryani,desserts",1600.0,20.59611613872868,Sector 66,"north indian,chicken,biryani,desserts",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/0/19067240/e10272c8232abafb4dfb1f455d336dcc_featured_v2.jpg
Saga,"Golf Course Road, Gurgaon",4.2,378.0,"modern indian,north indian,mughlai,biryani,beverages,desserts",3800.0,39.84469851812158,Golf Course Road,"north indian,chicken,biryani,cafe,desserts",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/7/310737/4dcc40c75d138f7437ce0513517bdfad_featured_v2.jpg
The Big Chill,"Ardee Mall, Ardee City, Gurgaon",4.6,864.0,"italian,pasta,pizza,salad,waffle,desserts,ice cream",2400.0,63.04284257550575,Ardee Mall,"italian,italian,pizza,bakery,desserts,ice cream",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/8/19043958/7f7e676f632cc1a84ae27eea1cd81efa_featured_v2.jpg
The Bikers Cafe,"Golf Course Road, Gurgaon",4.3,2357.0,"continental,healthy food,italian,oriental,sushi,north indian,bar food,beverages",1800.0,100.67323378137806,Golf Course Road,"continental,italian,asian,japanese,north indian,cafe",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/7/18254537/8b0b3f07b8707fac2c7836e496362bb4_featured_v2.jpg
COMO - Pizzeria,Sector 15,4.1,486.0,"pizza,italian,continental,healthy food,coffee,beverages,salad",2000.0,44.63854836349408,Sector 15,"pizza,italian,continental,cafe,cafe",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/9/7999/00492f608bb87af02095220c46d36f9e_featured_v2.jpg
Bottles And Barrels,"Sector 30, Gurgaon",4.2,981.0,"north indian,asian,italian,momos",2500.0,64.18878406700037,Sector 30,"north indian,asian,italian,momos",0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/4/18575144/b47707534b6f00a0d70481f99d2f56e7_featured_v2.jpg
Cafe Aurika,"Sushant Lok, Gurgaon",4.1,809.0,"cafe,fast food,beverages,sandwich,desserts",1200.0,57.59253423838892,Sushant Lok,"cafe,fast food,cafe,sandwich,desserts",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/3/8913/b7a1234a2f0b2171c164ff3cd3f65346_featured_v2.jpg
Sakley's The Mountain Cafe,"DLF Galleria, DLF Phase 4, Gurgaon",4.5,1937.0,"cafe,coffee,burger,fast food,italian,shake,desserts,beverages",1600.0,93.36219791757262,DLF Phase Phase,"cafe,cafe,burger,fast food,italian,cafe,desserts,cafe",0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/3/20522803/ca6af8652dc665a98c18c21fce87f583_featured_v2.jpg
Smoke House Deli,"M3M International Financial Center, Gurgaon",3.6,91.0,"continental,european,italian,pizza,healthy food,desserts,cafe,beverages",1500.0,18.099723754798028,M3M International Center,"continental,continental,italian,pizza,desserts,cafe,cafe",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/6/20293756/b89a070343ddeaaacba6c07b40f95b62_featured_v2.jpg
Burosu Asia Soul Kitchen,Sector 15,4.4,650.0,"asian,seafood,sushi,japanese,thai,beverages",1900.0,53.47896782848375,Sector 15,"asian,seafood,japanese,japanese,asian,cafe",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/8/20756278/7c8f86372e9f97174867134e8677c898_featured_v2.jpg
Factory By Sutra,"Main Market, Sector 29, Gurgaon",4.3,3532.0,"modern indian,asian,continental,italian,pizza,chinese",1900.0,123.2379811584075,Sector 29,"asian,continental,italian,pizza,chinese",1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/5/20504225/f3736730661e7787a7a4f5c771fc06b9_featured_v2.jpg
Cafeteria & Co.,"Cyber Hub, DLF Cyber City, Gurgaon",4.5,233.0,"cafe,coffee,italian,north indian,continental,burger,beverages",1900.0,32.380549717384355,DLF Phase Phase,"cafe,cafe,italian,north indian,continental,burger,cafe",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/6/20293756/b89a070343ddeaaacba6c07b40f95b62_featured_v2.jpg
Guftagu Cafe,"Sikandarpur, Gurgaon",3.7,883.0,"cafe,north indian,italian,sandwich,salad,continental,coffee,beverages",1400.0,57.15855141621418,Sikandarpur,"cafe,north indian,italian,sandwich,continental,cafe,cafe",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/4/18575144/b47707534b6f00a0d70481f99d2f56e7_featured_v2.jpg
OLLY - Olive's All Day Cafe & Bar,"Cyber Hub, DLF Cyber City, Gurgaon",4.2,835.0,"cafe,beverages,pizza,pasta,italian,healthy food,continental,desserts",2500.0,59.21992907797171,DLF Phase Phase,"cafe,cafe,pizza,italian,italian,continental,desserts",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/6/20293756/b89a070343ddeaaacba6c07b40f95b62_featured_v2.jpg
Plaka By Chef Ajay Chopra,"DLF Cyber City, Gurgaon",4.3,497.0,"italian,pizza,mediterranean,continental,asian,north indian,coffee,beverages",1400.0,46.228778915303394,DLF Phase Phase,"italian,pizza,european,continental,asian,north indian,cafe,cafe",1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/2/20205372/55f5d87a7221eaf3798153d101a0b3d6_featured_v2.jpg
Yum Yum Cha,"Cyber Hub, DLF Cyber City, Gurgaon",4.7,1830.0,"asian,chinese,thai,japanese,sushi,oriental,ice cream,desserts",2000.0,92.74157643689264,DLF Phase Phase,"asian,chinese,asian,japanese,japanese,asian,ice cream,desserts",0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/3/20522803/ca6af8652dc665a98c18c21fce87f583_featured_v2.jpg
Gola Sizzlers,"Sector 29, Gurgaon",4.4,526.0,"north indian,mughlai,chinese,continental,pizza,pasta,fast food,salad",1800.0,48.10821135731405,Sector 29,"north indian,chicken,chinese,continental,pizza,italian,fast food",1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/6/5046/a762f0249216e797a52375c872c03da2_featured_v2.jpg
Cafe By Soul,"DLF Phase 1, Gurgaon",3.9,522.0,"cafe,fast food,pizza,pasta,burger,desserts,beverages",1200.0,45.11984042524973,DLF Phase Phase,"cafe,fast food,pizza,italian,burger,desserts,cafe",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/4/18671714/ddb7786171eab5fb146927cfcbbf6470_featured_v2.jpg
Imperfecto Patio,"Sector 50, Gurgaon",4.1,543.0,"north indian,continental,asian",1200.0,47.18368362050593,Sector 50,"north indian,continental,asian",1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/7/18416827/66e679827c23ac5253cb39e3a0f04ad8_featured_v2.jpg
Gola Sizzlers - Naresh Gola Group,"Ambience Mall, DLF Phase 3, Gurgaon",4.0,1501.0,"north indian,chinese,mughlai,italian,salad,biryani,desserts,beverages",2500.0,77.48548251124207,DLF Phase Phase,"north indian,chinese,chicken,italian,biryani,desserts,cafe",0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/7/20681617/9be2e883ea95549a66edcb4a3d677f5a_featured_v2.jpg
Delhi Club House,"DLF Horizon Center, Gurgaon",4.3,942.0,"north indian,oriental,italian,sushi,momos",3000.0,63.644324177415854,DLF Phase Phase,"north indian,asian,italian,japanese,momos",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/6/5046/a762f0249216e797a52375c872c03da2_featured_v2.jpg
Made In Punjab,"Cyber Hub, DLF Cyber City, Gurgaon",4.2,3044.0,"north indian,mughlai",2500.0,113.06988989116422,DLF Phase Phase,"north indian,chicken",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/7/310737/4dcc40c75d138f7437ce0513517bdfad_featured_v2.jpg
House Of Wok,"South City 2, Gurgaon",4.1,163.0,"asian,chinese,thai,sushi,japanese,seafood",800.0,25.85149898942032,South City 2,"asian,chinese,asian,japanese,japanese,seafood",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/9/19677039/430943131ed2fede219e39de5455e8c7_featured_v2.jpg
The House Of Celeste,Sector 15,4.1,1371.0,"north indian,continental,asian,pizza,italian,bar food,desserts,beverages",2000.0,74.97399549177034,Sector 15,"north indian,continental,asian,pizza,italian,desserts,cafe",1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/0/20520750/70f79f0a26c01fbb7fa684e093321724_featured_v2.jpg
EEST - The Westin Gurgaon,"The Westin Gurgaon, Sector 29, Gurgaon",4.4,631.0,"asian,japanese,thai,chinese",5500.0,52.691555300636175,Sector 29,"asian,japanese,asian,chinese",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/3/20379233/2caa611ccd062b92249af2f32a4dea65_featured_v2.jpg
RAQS Sky Bar,"Golf Course Extension, Gurgaon",4.3,274.0,"north indian,italian,chinese,oriental,beverages,pizza",1700.0,34.324918062538764,Golf Course Extension,"north indian,italian,chinese,asian,cafe,pizza",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/7/19437117/a2bb100778a60857f07887c6a778331e_featured_v2.jpg
Duty Free - Vayu Bar,"Main Market, Sector 29, Gurgaon",4.0,2483.0,"north indian,fast food,pasta,desserts,beverages",1800.0,99.65942002640794,Sector 29,"north indian,fast food,italian,desserts,cafe",0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/6/5046/a762f0249216e797a52375c872c03da2_featured_v2.jpg
Cafe StayWoke,"Worldmark, Gurgaon",4.5,1279.0,"cafe,continental,asian,north indian,sandwich,italian,beverages",1200.0,75.86501169841075,Worldmark,"cafe,continental,asian,north indian,sandwich,italian,cafe",1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/8/19046158/eac9378e3b7b4ea4edf10d0bf4fd7e80_featured_v2.jpg
Downtown - Diners & Living Beer Cafe,"Main Market, Sector 29, Gurgaon",4.7,5485.0,"asian,north indian,kebab,rolls,oriental,italian,mughlai,pizza",2800.0,160.5599576482256,Sector 29,"asian,north indian,chicken,wraps,asian,italian,chicken,pizza",0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/8/19046158/eac9378e3b7b4ea4edf10d0bf4fd7e80_featured_v2.jpg
Feel Alive,"Main Market, Sector 29, Gurgaon",4.4,3040.0,"north indian,fast food,italian,asian,continental,bar food",2500.0,115.65465835840769,Sector 29,"north indian,fast food,italian,asian,continental",1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/4/18575144/b47707534b6f00a0d70481f99d2f56e7_featured_v2.jpg
Daddy Of Tastes,"Sector 29, Gurgaon",4.4,461.0,"north indian,chinese,mughlai,continental,desserts",2300.0,45.037761933737336,Sector 29,"north indian,chinese,chicken,continental,desserts",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/7/18416827/66e679827c23ac5253cb39e3a0f04ad8_featured_v2.jpg
Garden Lovers Botanical Boutique & Cafe,"MG Road, Gurgaon",3.6,186.0,"cafe,coffee,desserts,continental",850.0,25.87663038341739,MG Road,"cafe,cafe,desserts,continental",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/4/18575144/b47707534b6f00a0d70481f99d2f56e7_featured_v2.jpg
The Malabar Coast - By Appumm House,"M3M International Financial Center, Gurgaon",4.6,405.0,"south indian,biryani,shake,beverages",250.0,43.16248370981448,M3M International Center,"south indian,biryani,cafe,cafe",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/3/20522803/ca6af8652dc665a98c18c21fce87f583_featured_v2.jpg
Greenr Cafe,Sector 15,4.6,1742.0,"cafe,italian,japanese,burger,asian,pizza",1000.0,89.51647892985962,Sector 15,"cafe,italian,japanese,burger,asian,pizza",0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/9/7999/00492f608bb87af02095220c46d36f9e_featured_v2.jpg
The Hyve,"Sector 86, Gurgaon",4.4,204.0,"north indian,asian,pizza,italian,pasta,continental,salad,beverages",1500.0,29.95997329771841,Sector 86,"north indian,asian,pizza,italian,italian,continental,cafe",1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/8/19043958/7f7e676f632cc1a84ae27eea1cd81efa_featured_v2.jpg
Studio XO Bar,"Sector 29, Gurgaon",4.0,326.0,"north indian,chinese,italian,desserts,salad",3000.0,36.11094017053558,Sector 29,"north indian,chinese,italian,desserts",0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/8/18291198/61400b1cd420a594db38a5f3c3bf9813_featured_v2.jpg
Spectra - The Leela Ambience,"The Leela Ambience, DLF Phase 3, Gurgaon",4.3,1195.0,"north indian,continental,oriental,japanese,desserts,beverages",6000.0,71.6833313957994,DLF Phase Phase,"north indian,continental,asian,japanese,desserts,cafe",1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/6/20293756/b89a070343ddeaaacba6c07b40f95b62_featured_v2.jpg
PizzaExpress,"Worldmark, Gurgaon",4.1,558.0,"pizza,italian",1400.0,47.83095232169227,Worldmark,"pizza,italian",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://b.zmtcdn.com/data/pictures/2/308022/8252b7166113ca06dcdd3ec69764375e_featured_v2.jpg
